R03BB08,,Revefenacin,,
B01AB08,,Reviparin,,"1,43 TSD E P anti Xa"
G02CP04,,Rhapontikrhabarberwurzel,,
G02CP54,,"Rhapontikrhabarberwurzel, Kombinationen",,
V10BX03,,(186Re)Rheniumetidronat,,
V10AX05,,(186Re)Rheniumsulfidkolloid,,
J05AP01,,Ribavirin,,6 g Inhal.lösung; 1 g O
L01EF02,,Ribociclib,,"0,45 g O "
S01XA26,,Riboflavin,,
A11HA04,,Riboflavin (Vitamin B2),,
M09AX24,,Ribonucleinsäuren,,
J01GB10,,Ribostamycin,,1 g P
L01EG03,,Ridaforolimus,,
J04AB04,,Rifabutin,,"0,15 g O"
J04AB02,,Rifampicin,,"0,6 g O,P; 0,3 g O Kinder DDD "
J04AM07,,"Rifampicin, Ethambutol und Isoniazid",,
J04AM06,,"Rifampicin, Pyrazinamid, Ethambutol und Isoniazid",,
J04AM05,,"Rifampicin, Pyrazinamid und Isoniazid",,
J04AM02,,Rifampicin und Isoniazid,,
A07AA13,,Rifamycin,,"0,8 g O "
D06AX15,,Rifamycin,,
J04AB03,,Rifamycin,,"0,6 g P"
S01AA16,,Rifamycin,,
S02AA12,,Rifamycin,,
J04AB05,,Rifapentin,,"0,11 g O"
A07AA11,,Rifaximin,,"0,6 g O"
D06AX11,,Rifaximin,,
C02AC06,,Rilmenidin,,
L04AC04,,Rilonacept,,23 mg P
J05AG05,,Rilpivirin,,25 mg O
N07XX02,,Riluzol,,"0,1 g O"
J05AC02,,Rimantadin,,"0,2 g O"
N02BG02,,Rimazolium,,"0,9 g O"
N02CD06,,Rimegepant,,
H02AB12,,Rimexolon,,20 mg P intraartikulär
S01BA13,,Rimexolon,,
R03AC05,,Rimiterol,,"1,6 mg Inhal.aerosol"
A08AX01,,Rimonabant,,20 mg O
D03AP02,,Ringelblumenblüten,,
D03AP52,,"Ringelblumenblüten, Kombinationen",,
B05BB14,,Ringeracetatlösung,,Standarddosis: 1 DE P 
B05BB13,,Ringerlactatlösung,,Standarddosis: 1 DE P 
B05BB12,,Ringerlösung,,Standarddosis: 1 DE P 
C02KX05,,Riociguat,,"4,5 mg O"
S01EX07,,Ripasudil,,
L01EX19,,Ripretinib,,"0,15 g O "
L04AC18,,Risankizumab,,"1,67 mg P"
M09AX10,,Risdiplam,,
M05BA07,,Risedronsäure,,"5 mg O Osteoporose; 30 mg O bei Morbus Paget bezogen auf
das Salz der Risedronsäure "
M05BB04,,"Risedronsäure, Calcium und Colecalciferol, Sequenzialpräparate",,5 mg O bezogen auf das Salz der Risedronsäure
M05BB02,,"Risedronsäure und Calcium, Sequenzialpräparate",,5 mg O bezogen auf das Salz der Risedronsäure 
M05BB07,,Risedronsäure und Colecalciferol,,5 mg O bezogen auf das Salz der Risedronsäure 
N05AX08,,Risperidon,,"5 mg O; 2,7 mg P Depot"
R01AX05,,Ritiometan,,
G02CA01,,Ritodrin,,"40 mg O,P"
J05AE03,,Ritonavir,,"1,2 g O"
L01XC02,,Rituximab,,67 mg P s.c.; 32 mg P 
B01AF01,,Rivaroxaban,,20 mg O
N06DA03,,Rivastigmin,,"9 mg O; 9,5 mg TD Freisetzungsrate"
N02CC04,,Rizatriptan,,10 mg O
A06AB05,,Rizinusöl,,20 g O
L01EB05,,Rociletinib,,
A03AA06,,Rociverin,,
M03AC09,,Rocuroniumbromid,,42 mg P 
M01AH02,,Rofecoxib,,25 mg O
R03DX07,,Roflumilast,,"0,5 mg O"
J01FA12,,Rokitamycin,,"0,8 g O"
A04AD14,,Rolapitant,,"0,18 g O Eindosisbehandlung"
J01AA09,,Rolitetracyclin,,"0,35 g P"
L01XH02,,Romidepsin,,
B02BX04,,Romiplostim,,30 mcg P
M05BX06,,Romosozumab,,7 mg P 
C10AB07,,Ronifibrat,,
L03AB15,,Ropeginterferon alfa-2b,,18 mcg P 
N04BC04,,Ropinirol,,6 mg O
N01BB09,,Ropivacain,,Standarddosis: 1 DE P 
L03AX02,,Roquinimex,,
A10BG02,,Rosiglitazon,,6 mg O
M02AP09,,Rosmarinöl,,
M02BP03,,Rosmarinöl,,
M02AP59,,"Rosmarinöl, Kombinationen",,
M02BP53,,"Rosmarinöl, Kombinationen",,
J01MB01,,Rosoxacin,,"0,3 g O"
C05BP01,,Rosskastaniensamen,,
C05CP01,,Rosskastaniensamen,,"0,1 g O bezogen auf Aescin "
C05AP52,,"Rosskastaniensamen, Kombinationen",,
C05BP51,,"Rosskastaniensamen, Kombinationen",,
C05CP51,,"Rosskastaniensamen, Kombinationen",,
C10AA07,,Rosuvastatin,,10 mg O
C10BX07,,"Rosuvastatin, Amlodipin und Lisinopril",,
C10BX14,,"Rosuvastatin, Amlodipin und Perindopril",,
C10BX13,,"Rosuvastatin, Perindopril und Indapamid",,
C10BX05,,Rosuvastatin und Acetylsalicylsäure,,
C10BX09,,Rosuvastatin und Amlodipin,,Standarddosis: 1 DE O 
C10BA06,,Rosuvastatin und Ezetimib,,Standarddosis: 1 DE O 
C10BA09,,Rosuvastatin und Fenofibrat,,
C10BX16,,Rosuvastatin und Fimasartan,,
C10BA07,,Rosuvastatin und Omega-3-Fettsäuren,,
C10BX17,,Rosuvastatin und Ramipril,,
C10BX10,,Rosuvastatin und Valsartan,,
J07BH01,,"Rotavirus, lebend abgeschwächt",,Standarddosis: 1 DE O 
J07BH02,,"Rotavirus, pentavalent, lebend, Reassortanten",,Standarddosis: 1 DE O 
J07BJ51,,"Röteln, Kombinationen mit Mumps, lebend abgeschwächt",,
J07BJ01,,"Röteln, lebend abgeschwächt",,Standarddosis: 1 DE P 
J06BB06,,Röteln-Immunglobulin,,
N04BC09,,Rotigotin,,6 mg TD Pflaster
B03XA05,,Roxadustat,,
A02BA06,,Roxatidin,,"0,15 g O"
J01FA06,,Roxithromycin,,"0,3 g O; 0,15 g O Kinder DDD "
V09GX04,,(82Rb)Rubidiumchlorid,,
L01XK03,,Rucaparib,,"1,2 g O "
N03AF03,,Rufinamid,,"1,4 g O"
J01MA10,,Rufloxacin,,"0,2 g O"
R06AX28,,Rupatadin,,10 mg O; 5 mg O Kinder DDD 
B02BD38,,Rurioctocog alfa pegol,,1 TSD E P 
C05AX06,,Ruscogenin,,
C05CA51,,"Rutosid, Kombinationen",,
C05CA01,,Rutoside,,
L01EJ01,,Ruxolitinib,,30 mg O 
S,,,,
G04CH01,,Sabal serrulatum,,
G04CX02,,Sabalis serrulatae fructus*,,
A07FA02,,Saccharomyces boulardii,,1 g O
A07FA52,,"Saccharomyces boulardii, Kombinationen",,
A16AB06,,Sacrosidase,,68 TSD E O
N04BD03,,Safinamid,,75 mg O
G04CP06,,Sägepalmenfrüchte,,"1,5 g O Droge; 0,32 g O lipophil ausgezogener Extrakt "
G04CP56,,"Sägepalmenfrüchte, Kombinationen",,
A01AP03,,Salbeiblätter,,
D06BP02,,Salbeiblätter,,
D11AA09,,Salbeiblätter,,
D11AA59,,"Salbeiblätter, Kombinationen",,
R03AC02,,Salbutamol,,"0,8 mg Inhal.aerosol; 10 mg Inhal.lösung; 
0,8 mg Inhal.pulver (aus dem Mundstück abgegebene Dosis)"
R03CC02,,Salbutamol,,"12 mg O,P"
R03AK13,,Salbutamol und Beclometason,,
R03AK04,,"Salbutamol und Cromoglicinsäure, Dinatriumsalz",,
R03AL02,,Salbutamol und Ipratropiumbromid,,Standarddosis: 3 DE Inhal.lösung 
N02BA05,,Salicylamid,,3 g O
R05XA09,,"Salicylamid, Kombinationen",,
N02BA55,,"Salicylamid, Kombinationen exkl. Psycholeptika",,
N02BA75,,"Salicylamid, Kombinationen mit Psycholeptika",,
M01BA06,,Salicylamid und Corticosteroide,,
S02DA06,,Salicylate,,
A01AD71,,"Salicylate, Kombinationen",,
D01AE12,,Salicylsäure,,"0,3 g T Seborrhoea capitis "
D02AF01,,Salicylsäure,,
D10AX11,,Salicylsäure,,
D11AF01,,Salicylsäure,,"Standarddosis: 0,25 ml Lösung T "
S01BC08,,Salicylsäure,,
D01AE62,,"Salicylsäure, Kombinationen",,
D05AX56,,"Salicylsäure, Kombinationen",,
D10AX61,,"Salicylsäure, Kombinationen",,
D11AF51,,"Salicylsäure, Kombinationen",,"Standarddosis: 0,25 ml Lösung T "
M02AC57,,"Salicylsäure, Kombinationen",,
M02BB56,,"Salicylsäure, Kombinationen",,
R03AC12,,Salmeterol,,"0,1 mg Inhal.aerosol/pulver"
R03AK12,,Salmeterol und Budesonid,,
R03AK06,,Salmeterol und Fluticason,,"0,1 mg Inhal.aerosol/pulver bezogen auf Salmeterol "
D11AF52,,"Salpetersäure, Kombinationen",,
N02BA06,,Salsalat,,3 g O
A09AB03,,Salzsäure,,
B05XA13,,Salzsäure,,
V10AX02,,(153Sm)Samariumhydroxyapatitkolloid,,
V10BX02,,Samarium(153Sm)lexidronam,,
A16AX07,,Sapropterin,,"0,7 g O "
J05AE01,,Saquinavir,,"1,8 g O; 2 g O "
J01AA14,,Sarecyclin,,"0,1 g O"
L03AA09,,Sargramostim,,"0,45 mg P"
L04AC14,,Sarilumab,,"14,3 mg P"
B01AD08,,Saruplase,,
C07AB11,,S-Atenolol,,50 mg O
L04AC19,,Satralizumab,,
L01XA04,,Satraplatin,,
D03AX17,,Sauermolkekonzentrat,,
V03AN01,,Sauerstoff,,
A10BH03,,Saxagliptin,,5 mg O
A10BD21,,Saxagliptin und Dapagliflozin,,
C03XP01,,Schachtelhalmkraut,,
V01AA04,,Schimmel- und Hefepilze,,
J06AA03,,Schlangengift-Antiserum,,
A03PP02,,Schöllkraut,,"3,5 g O Droge; 21 mg O Gesamtalkaloide, berechnet als Chelidonin "
V04BA07,,Schwangerschaftstest,,Standarddosis: 1 DE 
A05AP01,,Schwarzrettichwurzel,,
D10AB02,,Schwefel,,
M09AX22,,Schwefel,,
M02BX55,,"Schwefel, Kombinationen",,
D02AX05,,Schwefel-haltige Mittel,,
D11AC08,,Schwefel-haltige Verbindungen,,
D11AC58,,"Schwefel-haltige Verbindungen, Kombinationen",,
V08DA05,,"Schwefelhexafluorid, Phospholipid-Mikrosphären",,Standarddosis: 1 DE P 
A04AD01,,Scopolamin,,
N05CM05,,Scopolamin,,"0,9 mg O,P"
S01FA02,,Scopolamin,,
A04AD51,,"Scopolamin, Kombinationen",,
A16AB14,,Sebelipase alfa,,5 mg P; 2 mg P Kinder DDD 
P01AB07,,Secnidazol,,2 g O
N05CA06,,Secobarbital,,"0,1 g O"
L04AC10,,Secukinumab,,10 mg P
V04CK01,,Sekretin,,
N04BD01,,Selegilin,,5 mg O
D01AE13,,Selendisulfid,,
D11AC03,,Selen-haltige Verbindungen,,
A12CH02,,Selen-haltige Zubereitungen,,
V09DX01,,(75Se)Seleniumtauroselcholinat,,
V09XX03,,(75Se)Selennorcholesterol,,
B01AC27,,Selexipag,,"1,8 mg O"
C02KX09,,Selexipag,,"1,8 mg O "
L01XX66,,Selinexor,,
L01EX22,,Selpercatinib,,"0,32 g O "
L01EE04,,Selumetinib,,
A10BJ06,,Semaglutid,,"0,11 mg P; 10,5 mg O "
L01AD03,,Semustin,,
R05CA06,,Senega*,,3 g O Wurzel
R05CP13,,Senegawurzel,,
V04CZ01,,Sennesfrüchteextrakt,,
A06AB06,,Sennoside,,
A06AB56,,"Sennoside, Kombinationen",,
R06AX32,,Sequifenadin,,
R03DX06,,Seratrodast,,
C01DX21,,Serelaxin,,
H01AC04,,Sermorelin,,
V04CD03,,Sermorelin,,
B06AA12,,Serrapeptase,,
D01AC14,,Sertaconazol,,
G01AF19,,Sertaconazol,,
N05AE03,,Sertindol,,16 mg O
N06AB06,,Sertralin,,50 mg O
G03GA03,,Serumgonadotrophin,,750 E P
A08AA12,,Setmelanotid,,
V03AE02,,Sevelamer,,"6,4 g O"
N01AB08,,Sevofluran,,
A08AA10,,Sibutramin,,10 mg O
D08AL30,,Silber,,
D09AA15,,Silber,,
D09AA65,,"Silber, Kombinationen",,
A02BX15,,Silbereiweiß-Acetyltannat,,
R01AX15,,Silbereiweiß-Acetyltannat,,
R02AA40,,Silber-haltige Verbindungen,,
S01AX02,,Silber-haltige Verbindungen,,
R02AA90,,"Silber-haltige Verbindungen, Kombinationen",,
D08AL01,,Silbernitrat,,
C02KX06,,Sildenafil,,60 mg O 
G04BE03,,Sildenafil,,50 mg O
A07BC07,,Siliciumdioxid,,
A12CX02,,Siliciumdioxid,,
D03AX70,,"Siliciumdioxid, Kombinationen",,
A03AX13,,Silikone,,"0,5 g O"
V04CZ09,,Silikone,,
A03AX63,,"Silikone, Kombinationen",,
G04CA04,,Silodosin,,8 mg O
L04AC11,,Siltuximab,,37 mg P
V03AB48,,Silymarin,,
A05BA03,,Silymarin*,,
A02AD06,,Simaldrat,,5 g O 
A02AF04,,Simaldrat und Karminativa,,
J05AP05,,Simeprevir,,"0,15 g O"
C10AB06,,Simfibrat,,
B02BD17,,Simoctocog alfa,,1 TSD E P 
C10AA01,,Simvastatin,,30 mg O
C10BX04,,"Simvastatin, Acetylsalicylsäure und Ramipril",,
C10BX01,,Simvastatin und Acetylsalicylsäure,,30 mg O bezogen auf Simvastatin
C10BA02,,Simvastatin und Ezetimib,,Standarddosis: 1 DE O 
C10BA04,,Simvastatin und Fenofibrat,,
V04CC03,,Sincalid,,
D06BB12,,Sinecatechine*,,
L04AA42,,Siponimod,,2 mg O 
L03AX17,,Sipuleucel-T,,"0,071 DE P entsprechend 1 DE pro 14 Tage "
L04AA10,,Sirolimus,,3 mg O
S01XA23,,Sirolimus,,
L04AC15,,Sirukumab,,
J01GB08,,Sisomicin,,"0,24 g P"
J01MA21,,Sitafloxacin,,"0,1 g O"
A10BH01,,Sitagliptin,,"0,1 g O"
A10BD24,,Sitagliptin und Ertugliflozin,,Standarddosis: 1 DE O 
A10BH51,,Sitagliptin und Simvastatin,,
C02KX03,,Sitaxentan,,"0,1 g O"
L01XX37,,Sitimagenceradenovec,,
R05CB07,,Sobrerol,,
J05AP08,,Sofosbuvir,,"0,4 g O"
J05AP51,,Sofosbuvir und Ledipasvir,,Standarddosis: 1 DE O 
J05AP55,,Sofosbuvir und Velpatasvir,,Standarddosis: 1 DE O 
J05AP56,,"Sofosbuvir, Velpatasvir und Voxilaprevir",,Standarddosis: 1 DE O 
G02CP06,,Sojabohnen,,
D11AB05,,Sojabohnenöl,,
D11AB55,,"Sojabohnenöl, Kombinationen",,
D02AP53,,"Sojaöl, Kombinationen",,
R04AX02,,Sole,,
G04BD08,,Solifenacin,,5 mg O bezogen auf Solifenacinsuccinat
J01FA16,,Solithromycin,,
N06BA14,,Solriamfetol,,75 mg O 
H01AC07,,Somapacitan,,
V04CD05,,Somatorelin,,
H01CB01,,Somatostatin,,6 mg P
H01AC02,,Somatrem,,
H01AC01,,Somatropin,,2 E P Kinder DDD
L01XJ02,,Sonidegib,,"0,2 g O "
R05DP01,,Sonnentaukraut,,
A03AP11,,Sonstige,,
B05AX10,,Sonstige Blutprodukte,,
B05AX40,,Sonstige Blutprodukte ohne Pharmazentralnummer,,
L01EX02,,Sorafenib,,"0,8 g O "
A06AD18,,Sorbitol,,10 g O
A06AG07,,Sorbitol,,Standarddosis: 1 DE R 
B05BA13,,Sorbitol,,Standarddosis: 1 DE P 
B05BC03,,Sorbitol,,Standarddosis: 1 DE P 
B05CX02,,Sorbitol,,Standarddosis: 1 DE P 
V04CC01,,Sorbitol,,
V04CZ08,,Sorbitol,,
B05BC53,,"Sorbitol, Kombinationen",,Standarddosis: 1 DE P 
A10BK06,,Sotagliflozin,,
C07AA07,,Sotalol,,"0,16 g O,P"
C07FX02,,Sotalol und Acetylsalicylsäure,,
C07BA07,,Sotalol und Thiazide,,Standarddosis: 1 DE O 
L01XX73,,Sotorasib,,
R01AC05,,Spagluminsäure,,
S01GX03,,Spagluminsäure,,
J01MA09,,Sparfloxacin,,"0,2 g O"
C01BA04,,Spartein,,"0,2 g P"
C05CX54,,"Spartein, Kombinationen",,
J01XX04,,Spectinomycin,,3 g P
A01AD72,,Speichelersatzlösungen,,
V04CM05,,Spermientest,,Standarddosis: 1 DE 
R05CP08,,Spiköl,,
J01FA02,,Spiramycin,,3 g O
J01RA04,,Spiramycin und Metronidazol,,
C09AA11,,Spirapril,,6 mg O
C03DA01,,Spironolacton,,75 mg O
C03EC41,,Spironolacton und Bendroflumethiazid,,Standarddosis: 1 DE O 
C03ED01,,Spironolacton und Furosemid,,Standarddosis: 1 DE O 
C03EC21,,Spironolacton und Hydrochlorothiazid,,Standarddosis: 1 DE O 
C03EC01,,Spironolacton und Low-ceiling-Diuretika,,Standarddosis: 1 DE O 
R05DP04,,Spitzwegerich,,
S01KX02,,Spüllösungen,,Standarddosis: 1 DE AL 
B05AX04,,Stammzellen aus Nabelschnurblut,,
A14AA02,,Stanozolol,,"5 mg O; 3,5 mg P"
J06BB08,,Staphylococcus-Immunglobulin,,
J05AF04,,Stavudin,,80 mg O
J05AR07,,"Stavudin, Lamivudin und Nevirapin",,
R03BB03,,Stechapfel-haltige Zubereitungen,,
C05CP05,,Steinkleekraut,,
D05AA02,,Steinkohlenteer,,
D11AB11,,Steinkohlenteer,,
D05AA52,,"Steinkohlenteer, Kombinationen",,
D11AB61,,"Steinkohlenteer, Kombinationen",,
R05CB11,,Stepronin,,
A06AC03,,Sterculia,,8 g O
A06AC53,,"Sterculia, Kombinationen",,
P02BX03,,Stibophen,,
R07AX01,,Stickoxid,,
V03AN04,,Stickstoff,,
N03AX17,,Stiripentol,,1 g O
J01GA02,,Streptoduocin,,1 g P
B01AD01,,Streptokinase,,"1,5 MIO E P"
B01AY01,,Streptokinase,,
B01AD51,,"Streptokinase, Kombinationen",,
B06AA55,,"Streptokinase, Kombinationen",,
V04CY12,,Streptokokken-Testzone,,Standarddosis: 1 DE 
A07AA04,,Streptomycin,,
J01GA01,,Streptomycin,,1 g P
A07AA54,,"Streptomycin, Kombinationen",,
J04AM01,,Streptomycin und Isoniazid,,
L01AD04,,Streptozocin,,96 mg P 
V10BX01,,(89Sr)Strontiumchlorid,,
M05BX03,,Strontiumranelat,,2 g O
M05BX53,,Strontiumranelat und Colecalciferol,,
C01AH01,,Strophanthus gratus,,
C01AC05,,Strophanthustinktur/-öl,,
C01AC55,,"Strophanthustinktur/-öl, Kombinationen exkl. Psycholeptika",,
M03BA04,,Styramat,,"0,5 g O"
G04BX10,,Succinimid,,
A07AB04,,Succinylsulfathiazol,,
A02BX02,,Sucralfat,,4 g O
N01AH03,,Sufentanil,,30 mcg P; Standarddosis: 1 DE epidural 
N02AB07,,Sufentanil,,"0,6 mg SL "
V03AB35,,Sugammadex,,"0,28 g P "
J01CG01,,Sulbactam,,1 g P
J01CA16,,Sulbenicillin,,15 g P
D01AE09,,Sulbentin,,
A11DA02,,Sulbutiamin,,
D01AC09,,Sulconazol,,
J01EB09,,Sulfacarbamid,,
D06BA63,,"Sulfacarbamid, Kombinationen",,
J01EB59,,"Sulfacarbamid, Kombinationen",,
D10AF06,,Sulfacetamid,,
S01AB04,,Sulfacetamid,,
D06BA62,,"Sulfacetamid, Kombinationen",,
J01ED11,,Sulfaclomid,,
J01EC02,,Sulfadiazin,,"0,6 g O"
J01EC52,,"Sulfadiazin, Kombinationen",,
R05GC01,,"Sulfadiazin, Kombinationen",,"0,6 g O bezogen auf Sulfadiazin "
J01EE06,,Sulfadiazin und Tetroxoprim,,
J01EE02,,Sulfadiazin und Trimethoprim,,
D06BA01,,Sulfadiazin-Silber,,
D09AA16,,Sulfadiazin-Silber,,
D06BA51,,"Sulfadiazin-Silber, Kombinationen",,
D09AA66,,"Sulfadiazin-Silber, Kombinationen",,
S01AB03,,Sulfadicramid,,
J01ED01,,Sulfadimethoxin,,"0,5 g O"
J01EB03,,Sulfadimidin,,4 g O
J01EE05,,Sulfadimidin und Trimethoprim,,
J01EB05,,Sulfafurazol,,"4 g O,P"
S01AB02,,Sulfafurazol,,
A07AB03,,Sulfaguanidin,,4 g O
A07AB06,,Sulfaguanol,,
J01EB01,,Sulfaisodimidin,,"4 g O,P"
J01ED02,,Sulfalen,,"0,1 g O"
J01ED09,,Sulfamazon,,"1,5 g O,R"
D06BA06,,Sulfamerazin,,
J01ED07,,Sulfamerazin,,3 g O
J01EE07,,Sulfamerazin und Trimethoprim,,
B05CA04,,Sulfamethizol,,
D06BA04,,Sulfamethizol,,
J01EB02,,Sulfamethizol,,4 g O
S01AB01,,Sulfamethizol,,
J01EC01,,Sulfamethoxazol,,2 g O
J01EE01,,Sulfamethoxazol und Trimethoprim,,"1,6 g Sulfamethoxazol + 0,32 g Trimethoprim; 
0,8 g Sulfamethoxazol + 0,16 g Trimethoprim Kinder DDD "
R05GC02,,Sulfamethoxazol und Trimethoprim,,"1,6 g Sulfamethoxazol + 0,32 g Trimethoprim "
J01EE51,,"Sulfamethoxazol und Trimethoprim, Kombinationen",,
J01ED05,,Sulfamethoxypyridazin,,"0,5 g O"
J01ED03,,Sulfametomidin,,
J01ED04,,Sulfametoxydiazin,,"0,5 g O"
J01EE03,,Sulfametrol und Trimethoprim,,
J01EC03,,Sulfamoxol,,"1 g O,P"
J01EE04,,Sulfamoxol und Trimethoprim,,
D06BA05,,Sulfanilamid,,
J01EB06,,Sulfanilamid,,
A01AB78,,"Sulfanilamid, Kombinationen",,
D06BA55,,"Sulfanilamid, Kombinationen",,
R05GC03,,"Sulfanilamid, Kombinationen",,
J01ED06,,Sulfaperin,,"0,5 g O"
J01ED08,,Sulfaphenazol,,1 g O
S01AB05,,Sulfaphenazol,,
J01EB04,,Sulfapyridin,,1 g O
A07EC01,,Sulfasalazin,,"2 g O,R; Standarddosis: 1 DE R "
M01CX02,,Sulfasalazin,,"2 g O,R "
D06BA02,,Sulfathiazol,,
J01EB07,,Sulfathiazol,,
J01EB08,,Sulfathiourea,,6 g O
G01AE01,,Sulfatolamid,,
B01AC12,,Sulfinpyrazon,,
M04AB02,,Sulfinpyrazon,,"0,3 g O"
D06BA10,,Sulfisomidin,,
S01AB07,,Sulfisomidin,,
S01AB06,,Sulfisoxazol,,
D06BA64,,"Sulfisoxazol, Kombinationen",,
J01RA02,,"Sulfonamide, Kombination mit anderen Antibiotika 
(exkl. Trimethoprim)",,
G01BE50,,"Sulfonamide und Corticosteroide, Kombinationen mit Antibiotika",,
A02BX08,,Sulglicotid,,
M01AB02,,Sulindac,,"0,4 g O,P,R"
C04AX19,,Suloctidil,,
B01AB11,,Sulodexid,,"500 LSU O,P (Lipoprotein-Lipase-Releasing-Einheiten)"
N05AL01,,Sulpirid,,"0,8 g O,P"
N07CA05,,Sulpirid,,"0,225 g O; 0,2 g P "
G02AD05,,Sulproston,,"0,5 mg P"
J01CR04,,Sultamicillin,,"1,5 g O"
N03AX03,,Sultiam,,"0,4 g O"
N05AL02,,Sultoprid,,"1,2 g O"
N02CC01,,Sumatriptan,,20 mg N; 50 mg O; 6 mg P; 25 mg R
L01EX01,,Sunitinib,,33 mg O 
M01AE07,,Suprofen,,"0,4 g O"
V04CX05,,13C-Harnstoff,,Standarddosis: 1 DE 
P01CX02,,Suraminnatrium,,"0,27 g P"
R05CP17,,Süßholzwurzel,,
B02BD14,,Susoctocog alfa,,14 TSD E P 
N05CM19,,Suvorexant,,
M03AB01,,Suxamethonium,,
M02AA22,,Suxibuzon,,
M02AP06,,Symphytumwurzel und -kraut,,
M02AP56,,"Symphytumwurzel und -kraut, Kombinationen",,
C02LA09,,Syrosingopin und Diuretika,,
T,,,,
D05AX04,,Tacalcitol,,4 mcg T 
N06DA01,,Tacrin,,"0,12 g O"
D11AH01,,Tacrolimus,,
L04AD02,,Tacrolimus,,"5 mg O,P"
C02KX07,,Tadalafil,,40 mg O 
G04BE08,,Tadalafil,,10 mg O
N07XX08,,Tafamidis,,20 mg O
L01XC35,,Tafasitamab,,
P01BA07,,Tafenoquin,,
S01EE05,,Tafluprost,,"0,1 ml AT "
L01XX67,,Tagraxofusp,,
J01CA15,,Talampicillin,,2 g O
R06AB07,,Talastin,,
L01XK04,,Talazoparib,,1 mg O 
N05CA07,,Talbutal,,"0,1 g O"
A16AB11,,Taliglucerase alfa,,
L01XX51,,Talimogen laherparepvec,,"0,14 DE P (entspr. 14 MIO PFU) "
C07AB13,,Talinolol,,"0,1 g O"
L02BA01,,Tamoxifen,,20 mg O
G04CA02,,Tamsulosin,,"0,4 mg O"
G04CA52,,Tamsulosin und Dutasterid,,Standarddosis: 1 DE O 
G04CA53,,Tamsulosin und Solifenacin,,
G04CA54,,Tamsulosin und Tadalafil,,
N02BG12,,Tanezumab,,
M02AP58,,"Tannennadelöl, Kombinationen",,
N02AX06,,Tapentadol,,"0,4 g O"
N05CH03,,Tasimelteon,,20 mg O 
L03AX11,,Tasonermin,,"3,5 mg P"
C09CA05,,Tasosartan,,
B05CA05,,Taurolidin,,
D01AE24,,Tavaborol,,
D05AX05,,Tazaroten,,
D05AX55,,Tazaroten und Ulobetasol,,
L01XX72,,Tazemetostat,,
J01CG02,,Tazobactam,,
J01DH06,,Tebipenempivoxil,,"0,56 g O"
V09IA01,,(99mTc)Technetium Anticarcinoembryoantigenantikörper,,
V09HA03,,(99mTc)Technetium Antigranulozytenantikörper,,
V09IA02,,(99mTc)Technetium Antimelanomantikörper,,
V09GA04,,(99mTc)Technetium Humanalbumin,,
V09HA01,,(99mTc)Technetium Humanimmunglobulin,,
V09EB01,,(99mTc)Technetium Macrosalb,,
V09DB02,,(99mTc)Technetium Mikrokolloid,,
V09EB02,,(99mTc)Technetium Mikrosphären,,
V09DB03,,(99mTc)Technetium Millimikrosphären,,
V09DB01,,(99mTc)Technetium Nanokolloid,,
V09EA03,,(99mTc)Technetium Nanokolloid,,
V09EA02,,"(99mTc)Technetium, Technegas",,
V09GA06,,(99mTc)Technetium Zinn markierte Zellen,,
V09GA07,,(99mTc)Technetiumapcitid,,
V09IA06,,(99mTc)Technetiumarcitumomab,,
V09AA02,,(99mTc)Technetiumbicisat,,
V09BA04,,(99mTc)Technetiumbutedronat,,
V09IA05,,(99mTc)Technetiumdepreotid,,
V09DA01,,(99mTc)Technetiumdisofenin,,
V09IA08,,(99mTc)Technetiumetarfolatid,,
V09CA06,,(99mTc)Technetiumethylendicystein,,
V09DA02,,(99mTc)Technetiumetifenin,,
V09AA01,,(99mTc)Technetiumexametazim,,
V09HA02,,(99mTc)Technetiumexametazim markierte Zellen,,
V09GA05,,(99mTc)Technetiumfurifosmin,,
V09DA05,,(99mTc)Technetiumgaltifenin,,
V09CA04,,(99mTc)Technetiumglucoheptonat,,
V09CA05,,(99mTc)Technetiumgluconat,,
V09IA07,,(99mTc)Technetiumhynicoctreotid,,
V09DA03,,(99mTc)Technetiumlidofenin,,
V09DA04,,(99mTc)Technetiummebrofenin,,
V09BA02,,(99mTc)Technetiummedronat,,
V09CA03,,(99mTc)Technetiummertiatid,,
V09BA01,,(99mTc)Technetiumoxidronat,,
V09CA01,,(99mTc)Technetiumpentetat,,
V09EA01,,(99mTc)Technetiumpentetat,,
V09FX01,,(99mTc)Technetiumpertechnetat,,
V09DB07,,(99mTc)Technetiumphytat,,
V09BA03,,(99mTc)Technetiumpyrophosphat,,
V09DB06,,(99mTc)Technetiumrheniumsulfidkolloid,,
V09DB05,,(99mTc)Technetiumschwefelkolloid,,
V09GA01,,(99mTc)Technetiumsestamibi,,
V09CA02,,(99mTc)Technetiumsuccimer,,
V09IA03,,"(99mTc)Technetiumsuccimer, pentavalent",,
V09HA04,,(99mTc)Technetiumsulesomab,,
V09GA03,,(99mTc)Technetiumteboroxim,,
V09GA02,,(99mTc)Technetiumtetrofosmin,,
V09IA09,,(99mTc)Technetiumtilmanocept,,50 mcg P 
V09IA04,,(99mTc)Technetiumvotumumab,,
V09DB04,,(99mTc)Technetiumzinnkolloid,,
P01AC04,,Teclosan,,
J05AX24,,Tecovirimat,,
